,City_ID,Year,Province_n,Wheat,Maize,Rice
11332,C232,1978,Shandong,12,8,1
11333,C232,1979,Shandong,13,8,1
11334,C232,1980,Shandong,12,8,1
11335,C232,1981,Shandong,12,8,1
11336,C232,1982,Shandong,12,8,1
11337,C232,1983,Shandong,12,8,1
11338,C232,1984,Shandong,13,8,1
11339,C232,1985,Shandong,13,8,1
11340,C232,1986,Shandong,13,8,1
11341,C232,1987,Shandong,13,8,1
11342,C232,1988,Shandong,12,8,1
11343,C232,1989,Shandong,12,8,1
11344,C232,1990,Shandong,13,8,1
11345,C232,1991,Shandong,13,8,1
11346,C232,1992,Shandong,13,8,1
11347,C232,1993,Shandong,13,8,1
11348,C232,1994,Shandong,12,8,1
11349,C232,1995,Shandong,11,9,1
11350,C232,1996,Shandong,12,10,1
11351,C232,1997,Shandong,12,10,1
11352,C232,1998,Shandong,12,9,1
11353,C232,1999,Shandong,13,10,1
11354,C232,2000,Shandong,11,8,1
11355,C232,2001,Shandong,11,8,1
11356,C232,2002,Shandong,11,8,1
11357,C232,2003,Shandong,10,9,1
11358,C232,2004,Shandong,9,10,1
11359,C232,2005,Shandong,11,10,1
11360,C232,2006,Shandong,13,12,1
11361,C232,2007,Shandong,14,13,1
11362,C232,2008,Shandong,14,13,1
11363,C232,2009,Shandong,15,14,1
11364,C232,2010,Shandong,13,10,1
11365,C232,2011,Shandong,15,14,1
11366,C232,2012,Shandong,14,13,1
11367,C232,2013,Shandong,13,11,1
11368,C233,1965,Shandong,2,1,1
11369,C233,1966,Shandong,2,1,1
11370,C233,1967,Shandong,2,1,1
11371,C233,1968,Shandong,2,1,1
11372,C233,1969,Shandong,2,1,1
11373,C233,1970,Shandong,2,1,1
11374,C233,1971,Shandong,2,1,1
11375,C233,1972,Shandong,3,1,1
11376,C233,1973,Shandong,3,1,1
11377,C233,1974,Shandong,3,1,1
11378,C233,1975,Shandong,3,1,1
11379,C233,1976,Shandong,3,2,1
11380,C233,1977,Shandong,3,2,1
11381,C233,1978,Shandong,4,2,1
11382,C233,1979,Shandong,4,2,1
11383,C233,1980,Shandong,4,2,1
11384,C233,1981,Shandong,3,2,1
11385,C233,1982,Shandong,3,2,1
11386,C233,1983,Shandong,4,2,1
11387,C233,1984,Shandong,4,2,1
11388,C233,1985,Shandong,4,2,1
11389,C233,1986,Shandong,4,2,1
11390,C233,1987,Shandong,4,2,1
11391,C233,1988,Shandong,4,2,1
11392,C233,1989,Shandong,4,2,1
11393,C233,1990,Shandong,4,2,1
11394,C233,1991,Shandong,4,2,1
11395,C233,1992,Shandong,4,2,1
11396,C233,1993,Shandong,4,2,1
11397,C233,1994,Shandong,4,2,1
11398,C233,1995,Shandong,4,2,1
11399,C233,1996,Shandong,4,2,1
11400,C233,1997,Shandong,4,2,1
11401,C233,1998,Shandong,4,2,1
11402,C233,1999,Shandong,4,2,1
11403,C233,2000,Shandong,4,2,1
11404,C233,2001,Shandong,4,2,1
11405,C233,2002,Shandong,3,2,1
11406,C233,2003,Shandong,2,2,1
11407,C233,2004,Shandong,2,2,1
11408,C233,2005,Shandong,2,2,1
11409,C233,2006,Shandong,2,2,1
11410,C233,2007,Shandong,2,2,1
11411,C233,2008,Shandong,2,2,1
11412,C233,2009,Shandong,2,2,1
11413,C233,2010,Shandong,2,2,1
11414,C233,2011,Shandong,2,2,1
11415,C233,2012,Shandong,2,2,1
11416,C233,2013,Shandong,2,2,1
11417,C234,1965,Shandong,6,2,1
11418,C234,1966,Shandong,6,2,1
11419,C234,1967,Shandong,7,2,1
11420,C234,1968,Shandong,8,2,1
11421,C234,1969,Shandong,8,2,1
11422,C234,1970,Shandong,8,3,1
11423,C234,1971,Shandong,10,3,1
11424,C234,1972,Shandong,11,3,1
11425,C234,1973,Shandong,12,4,1
11426,C234,1974,Shandong,13,4,1
11427,C234,1975,Shandong,13,5,1
11428,C234,1976,Shandong,15,6,1
11429,C234,1977,Shandong,15,6,1
11430,C234,1978,Shandong,16,6,1
11431,C234,1979,Shandong,16,6,1
11432,C234,1980,Shandong,15,6,1
11433,C234,1981,Shandong,15,7,1
11434,C234,1982,Shandong,15,7,1
11435,C234,1983,Shandong,16,7,1
11436,C234,1984,Shandong,16,6,1
11437,C234,1985,Shandong,17,6,1
11438,C234,1986,Shandong,17,6,1
11439,C234,1987,Shandong,16,7,1
11440,C234,1988,Shandong,16,6,1
11441,C234,1989,Shandong,16,7,1
11442,C234,1990,Shandong,17,7,1
11443,C234,1991,Shandong,17,7,1
11444,C234,1992,Shandong,17,7,1
11445,C234,1993,Shandong,16,6,1
11446,C234,1994,Shandong,15,6,1
11447,C234,1995,Shandong,16,7,1
11448,C234,1996,Shandong,15,7,1
11449,C234,1997,Shandong,16,7,1
11450,C234,1998,Shandong,16,7,1
11451,C234,1999,Shandong,16,8,1
11452,C234,2000,Shandong,14,6,1
11453,C234,2001,Shandong,14,6,1
11454,C234,2002,Shandong,14,7,1
11455,C234,2003,Shandong,14,5,1
11456,C234,2004,Shandong,17,7,1
11457,C234,2005,Shandong,19,7,1
11458,C234,2006,Shandong,21,8,1
11459,C234,2007,Shandong,20,8,1
11460,C234,2008,Shandong,20,8,1
11461,C234,2009,Shandong,20,11,1
11462,C234,2010,Shandong,21,14,1
11463,C234,2011,Shandong,20,11,1
11464,C234,2012,Shandong,19,12,1
11465,C234,2013,Shandong,19,14,1
11466,C235,1965,Shandong,3,2,1
11467,C235,1966,Shandong,3,2,1
11468,C235,1967,Shandong,4,2,1
11469,C235,1968,Shandong,4,2,1
11470,C235,1969,Shandong,4,2,1
11471,C235,1970,Shandong,4,2,1
11472,C235,1971,Shandong,5,3,1
11473,C235,1972,Shandong,6,3,1
11474,C235,1973,Shandong,6,3,1
11475,C235,1974,Shandong,6,3,1
11476,C235,1975,Shandong,7,4,1
11477,C235,1976,Shandong,8,5,1
11478,C235,1977,Shandong,8,5,1
11479,C235,1978,Shandong,8,5,1
11480,C235,1979,Shandong,8,5,1
11481,C235,1980,Shandong,8,5,1
11482,C235,1981,Shandong,8,6,1
11483,C235,1982,Shandong,7,6,1
11484,C235,1983,Shandong,8,6,1
11485,C235,1984,Shandong,8,5,1
11486,C235,1985,Shandong,8,5,1
11487,C235,1986,Shandong,8,5,1
11488,C235,1987,Shandong,8,5,1
11489,C235,1988,Shandong,8,5,1
11490,C235,1989,Shandong,8,6,1
11491,C235,1990,Shandong,8,6,1
11492,C235,1991,Shandong,8,6,1
11493,C235,1992,Shandong,8,6,1
11494,C235,1993,Shandong,8,6,1
11495,C235,1994,Shandong,8,5,1
11496,C235,1995,Shandong,8,6,1
11497,C235,1996,Shandong,8,6,1
11498,C235,1997,Shandong,8,6,1
11499,C235,1998,Shandong,8,7,1
11500,C235,1999,Shandong,8,7,1
11501,C235,2000,Shandong,7,6,1
11502,C235,2001,Shandong,7,6,1
11503,C235,2002,Shandong,7,6,1
11504,C235,2003,Shandong,7,6,1
11505,C235,2004,Shandong,7,7,1
11506,C235,2005,Shandong,7,7,1
11507,C235,2006,Shandong,7,7,1
11508,C235,2007,Shandong,7,7,1
11509,C235,2008,Shandong,7,7,1
11510,C235,2009,Shandong,7,7,1
11511,C235,2010,Shandong,8,7,1
11512,C235,2011,Shandong,7,7,1
11513,C235,2012,Shandong,8,7,1
11514,C235,2013,Shandong,8,7,1
11515,C236,1965,Shandong,4,2,1
11516,C236,1966,Shandong,5,2,1
11517,C236,1967,Shandong,5,2,1
11518,C236,1968,Shandong,6,2,1
11519,C236,1969,Shandong,6,2,1
11520,C236,1970,Shandong,6,3,1
11521,C236,1971,Shandong,7,3,2
11522,C236,1972,Shandong,8,3,3
11523,C236,1973,Shandong,9,4,2
11524,C236,1974,Shandong,9,4,2
11525,C236,1975,Shandong,10,5,2
11526,C236,1976,Shandong,11,6,2
11527,C236,1977,Shandong,11,6,2
11528,C236,1978,Shandong,11,6,2
11529,C236,1979,Shandong,11,7,2
11530,C236,1980,Shandong,11,6,2
11531,C236,1981,Shandong,11,7,2
11532,C236,1982,Shandong,11,7,2
11533,C236,1983,Shandong,11,7,2
11534,C236,1984,Shandong,12,6,2
11535,C236,1985,Shandong,12,6,2
11536,C236,1986,Shandong,12,6,2
11537,C236,1987,Shandong,11,7,1
11538,C236,1988,Shandong,11,6,1
11539,C236,1989,Shandong,11,7,1
11540,C236,1990,Shandong,12,7,2
11541,C236,1991,Shandong,12,7,2
11542,C236,1992,Shandong,12,7,2
11543,C236,1993,Shandong,12,6,2
11544,C236,1994,Shandong,12,6,2
11545,C236,1995,Shandong,12,7,2
11546,C236,1996,Shandong,12,7,2
11547,C236,1997,Shandong,12,7,2
11548,C236,1998,Shandong,12,8,2
11549,C236,1999,Shandong,12,8,2
11550,C236,2000,Shandong,12,7,2
11551,C236,2001,Shandong,11,8,2
11552,C236,2002,Shandong,11,8,2
11553,C236,2003,Shandong,11,7,1
11554,C236,2004,Shandong,9,7,2
11555,C236,2005,Shandong,9,6,2
11556,C236,2006,Shandong,10,7,2
11557,C236,2007,Shandong,10,7,2
11558,C236,2008,Shandong,11,7,2
11559,C236,2009,Shandong,11,7,2
11560,C236,2010,Shandong,11,8,2
11561,C236,2011,Shandong,11,8,2
11562,C236,2012,Shandong,12,9,2
11563,C236,2013,Shandong,12,9,2
11564,C237,1965,Shandong,1,1,0
11565,C237,1966,Shandong,1,1,0
11566,C237,1967,Shandong,1,1,0
11567,C237,1968,Shandong,1,1,0
11568,C237,1969,Shandong,1,1,0
11569,C237,1970,Shandong,1,1,0
11570,C237,1971,Shandong,1,1,0
11571,C237,1972,Shandong,1,1,0
11572,C237,1973,Shandong,1,1,0
11573,C237,1974,Shandong,1,1,0
11574,C237,1975,Shandong,1,1,0
11575,C237,1976,Shandong,1,1,0
11576,C237,1977,Shandong,1,1,0
11577,C237,1978,Shandong,1,1,0
11578,C237,1979,Shandong,1,1,0
11579,C237,1980,Shandong,1,1,0
11580,C237,1981,Shandong,1,1,0
11581,C237,1982,Shandong,1,1,0
11582,C237,1983,Shandong,1,1,0
11583,C237,1984,Shandong,1,1,0
11584,C237,1985,Shandong,1,1,0
11585,C237,1986,Shandong,1,1,0
11586,C237,1987,Shandong,1,1,0
11587,C237,1988,Shandong,1,1,0
11588,C237,1989,Shandong,1,1,0
11589,C237,1990,Shandong,1,1,0
11590,C237,1991,Shandong,1,1,0
11591,C237,1992,Shandong,1,1,0
11592,C237,1993,Shandong,1,2,0
11593,C237,1994,Shandong,1,1,0
11594,C237,1995,Shandong,1,2,0
11595,C237,1996,Shandong,1,2,0
11596,C237,1997,Shandong,1,2,0
11597,C237,1998,Shandong,1,2,0
11598,C237,1999,Shandong,1,2,0
11599,C237,2000,Shandong,1,1,0
11600,C237,2001,Shandong,1,1,0
11601,C237,2002,Shandong,1,1,0
11602,C237,2003,Shandong,1,1,0
11603,C237,2004,Shandong,1,1,0
11604,C237,2005,Shandong,1,1,0
11605,C237,2006,Shandong,1,1,0
11606,C237,2007,Shandong,1,1,0
11607,C237,2008,Shandong,1,1,0
11608,C237,2009,Shandong,1,1,0
11609,C237,2010,Shandong,1,2,0
11610,C237,2011,Shandong,1,1,1
11611,C237,2012,Shandong,1,1,0
11612,C237,2013,Shandong,1,1,0
11613,C238,1965,Shandong,5,2,1
11614,C238,1966,Shandong,5,3,1
11615,C238,1967,Shandong,6,3,1
11616,C238,1968,Shandong,6,3,1
11617,C238,1969,Shandong,6,3,1
11618,C238,1970,Shandong,7,3,1
11619,C238,1971,Shandong,8,4,1
11620,C238,1972,Shandong,9,4,1
11621,C238,1973,Shandong,9,4,1
11622,C238,1974,Shandong,10,5,1
11623,C238,1975,Shandong,10,6,1
11624,C238,1976,Shandong,12,7,1
11625,C238,1977,Shandong,12,7,1
11626,C238,1978,Shandong,12,8,1
11627,C238,1979,Shandong,12,8,1
11628,C238,1980,Shandong,12,8,1
11629,C238,1981,Shandong,12,8,1
11630,C238,1982,Shandong,11,8,1
11631,C238,1983,Shandong,12,8,1
11632,C238,1984,Shandong,13,8,1
11633,C238,1985,Shandong,13,8,1
11634,C238,1986,Shandong,13,8,1
11635,C238,1987,Shandong,12,8,1
11636,C238,1988,Shandong,12,8,1
11637,C238,1989,Shandong,12,8,1
11638,C238,1990,Shandong,13,8,1
11639,C238,1991,Shandong,13,8,1
11640,C238,1992,Shandong,13,8,1
11641,C238,1993,Shandong,14,7,1
11642,C238,1994,Shandong,13,8,1
11643,C238,1995,Shandong,13,8,1
11644,C238,1996,Shandong,13,9,1
11645,C238,1997,Shandong,13,8,1
11646,C238,1998,Shandong,13,9,1
11647,C238,1999,Shandong,13,10,1
11648,C238,2000,Shandong,12,7,1
11649,C238,2001,Shandong,12,8,1
11650,C238,2002,Shandong,12,8,1
11651,C238,2003,Shandong,11,8,1
11652,C238,2004,Shandong,10,9,1
11653,C238,2005,Shandong,12,10,1
11654,C238,2006,Shandong,12,10,1
11655,C238,2007,Shandong,13,11,1
11656,C238,2008,Shandong,12,12,1
11657,C238,2009,Shandong,12,11,1
11658,C238,2010,Shandong,12,10,1
11659,C238,2011,Shandong,13,12,1
11660,C238,2012,Shandong,13,12,1
11661,C238,2013,Shandong,13,11,1
11809,C242,1965,Shandong,2,1,1
11810,C242,1966,Shandong,3,2,1
11811,C242,1967,Shandong,3,2,1
11812,C242,1968,Shandong,3,2,1
11813,C242,1969,Shandong,3,2,1
11814,C242,1970,Shandong,3,2,1
11815,C242,1971,Shandong,4,2,1
11816,C242,1972,Shandong,4,2,1
11817,C242,1973,Shandong,5,2,1
11818,C242,1974,Shandong,5,3,1
11819,C242,1975,Shandong,5,3,1
11820,C242,1976,Shandong,6,4,1
11821,C242,1977,Shandong,6,4,1
11822,C242,1978,Shandong,6,4,1
11823,C242,1979,Shandong,6,4,1
11824,C242,1980,Shandong,6,4,1
11825,C242,1981,Shandong,6,4,1
11826,C242,1982,Shandong,6,4,1
11827,C242,1983,Shandong,6,4,1
11828,C242,1984,Shandong,6,4,1
11829,C242,1985,Shandong,6,4,1
11830,C242,1986,Shandong,7,4,1
11831,C242,1987,Shandong,6,4,1
11832,C242,1988,Shandong,6,4,1
11833,C242,1989,Shandong,6,4,1
11834,C242,1990,Shandong,6,5,1
11835,C242,1991,Shandong,6,5,1
11836,C242,1992,Shandong,6,4,1
11837,C242,1993,Shandong,7,5,1
11838,C242,1994,Shandong,6,4,1
11839,C242,1995,Shandong,6,5,1
11840,C242,1996,Shandong,6,5,1
11841,C242,1997,Shandong,6,5,1
11842,C242,1998,Shandong,6,5,1
11843,C242,1999,Shandong,6,5,1
11844,C242,2000,Shandong,6,5,1
11845,C242,2001,Shandong,6,5,1
11846,C242,2002,Shandong,6,5,1
11847,C242,2003,Shandong,6,5,1
11848,C242,2004,Shandong,6,5,1
11849,C242,2005,Shandong,6,6,1
11850,C242,2006,Shandong,7,6,1
11851,C242,2007,Shandong,7,6,1
11852,C242,2008,Shandong,7,7,1
11853,C242,2009,Shandong,7,6,1
11854,C242,2010,Shandong,6,5,1
11855,C242,2011,Shandong,7,6,1
11856,C242,2012,Shandong,7,6,1
11857,C242,2013,Shandong,6,6,1
12054,C247,1965,Shandong,2,1,1
12055,C247,1966,Shandong,2,1,1
12056,C247,1967,Shandong,2,1,1
12057,C247,1968,Shandong,2,1,1
12058,C247,1969,Shandong,2,1,1
12059,C247,1970,Shandong,3,2,1
12060,C247,1971,Shandong,3,2,1
12061,C247,1972,Shandong,3,2,1
12062,C247,1973,Shandong,3,2,1
12063,C247,1974,Shandong,4,2,1
12064,C247,1975,Shandong,4,3,1
12065,C247,1976,Shandong,4,3,1
12066,C247,1977,Shandong,4,3,1
12067,C247,1978,Shandong,4,4,1
12068,C247,1979,Shandong,5,4,1
12069,C247,1980,Shandong,4,4,1
12070,C247,1981,Shandong,4,4,1
12071,C247,1982,Shandong,4,4,1
12072,C247,1983,Shandong,4,4,1
12073,C247,1984,Shandong,5,3,1
12074,C247,1985,Shandong,5,3,1
12075,C247,1986,Shandong,5,4,1
12076,C247,1987,Shandong,5,4,1
12077,C247,1988,Shandong,4,4,1
12078,C247,1989,Shandong,4,4,1
12079,C247,1990,Shandong,5,4,1
12080,C247,1991,Shandong,5,4,1
12081,C247,1992,Shandong,5,4,1
12082,C247,1993,Shandong,5,4,1
12083,C247,1994,Shandong,5,4,1
12084,C247,1995,Shandong,5,4,1
12085,C247,1996,Shandong,5,4,1
12086,C247,1997,Shandong,5,4,1
12087,C247,1998,Shandong,5,4,1
12088,C247,1999,Shandong,5,4,1
12089,C247,2000,Shandong,4,4,1
12090,C247,2001,Shandong,4,4,1
12091,C247,2002,Shandong,4,4,1
12092,C247,2003,Shandong,4,4,1
12093,C247,2004,Shandong,4,3,1
12094,C247,2005,Shandong,4,4,1
12095,C247,2006,Shandong,4,4,1
12096,C247,2007,Shandong,4,4,1
12097,C247,2008,Shandong,4,4,1
12098,C247,2009,Shandong,4,4,1
12099,C247,2010,Shandong,5,5,1
12100,C247,2011,Shandong,4,4,1
12101,C247,2012,Shandong,5,4,1
12102,C247,2013,Shandong,5,5,1
12152,C249,1965,Shanxi,2,1,0
12153,C249,1966,Shanxi,2,1,0
12154,C249,1967,Shanxi,2,1,0
12155,C249,1968,Shanxi,2,1,0
12156,C249,1969,Shanxi,2,1,0
12157,C249,1970,Shanxi,2,1,0
12158,C249,1971,Shanxi,2,1,0
12159,C249,1972,Shanxi,2,1,0
12160,C249,1973,Shanxi,2,1,0
12161,C249,1974,Shanxi,2,1,0
12162,C249,1975,Shanxi,2,1,0
12163,C249,1976,Shanxi,3,2,0
12164,C249,1977,Shanxi,3,2,0
12165,C249,1978,Shanxi,2,2,0
12166,C249,1979,Shanxi,2,2,0
12167,C249,1980,Shanxi,2,2,0
12168,C249,1981,Shanxi,2,1,0
12169,C249,1982,Shanxi,2,1,0
12170,C249,1983,Shanxi,2,1,0
12171,C249,1984,Shanxi,2,1,0
12172,C249,1985,Shanxi,2,1,0
12173,C249,1986,Shanxi,2,1,0
12174,C249,1987,Shanxi,2,2,0
12175,C249,1988,Shanxi,2,2,0
12176,C249,1989,Shanxi,2,2,0
12177,C249,1990,Shanxi,3,2,0
12178,C249,1991,Shanxi,3,2,0
12179,C249,1992,Shanxi,3,2,0
12180,C249,1993,Shanxi,3,2,0
12181,C249,1994,Shanxi,3,2,0
12182,C249,1995,Shanxi,2,2,0
12183,C249,1996,Shanxi,2,2,0
12184,C249,1997,Shanxi,2,2,0
12185,C249,1998,Shanxi,2,2,0
12186,C249,1999,Shanxi,2,2,0
12187,C249,2000,Shanxi,2,2,0
12188,C249,2001,Shanxi,2,2,0
12189,C249,2002,Shanxi,2,2,0
12190,C249,2003,Shanxi,2,2,0
12191,C249,2004,Shanxi,2,2,0
12192,C249,2005,Shanxi,2,2,0
12193,C249,2006,Shanxi,2,2,0
12194,C249,2007,Shanxi,2,2,0
12195,C249,2008,Shanxi,2,2,0
12196,C249,2009,Shanxi,2,2,0
12197,C249,2010,Shanxi,2,3,0
12198,C249,2011,Shanxi,2,3,0
12199,C249,2012,Shanxi,2,3,0
12200,C249,2013,Shanxi,2,3,0
12201,C250,1965,Shanxi,2,2,0
12202,C250,1966,Shanxi,2,2,0
12203,C250,1967,Shanxi,2,2,0
12204,C250,1968,Shanxi,2,2,0
12205,C250,1969,Shanxi,2,2,0
12206,C250,1970,Shanxi,2,2,0
12207,C250,1971,Shanxi,2,2,0
12208,C250,1972,Shanxi,2,2,0
12209,C250,1973,Shanxi,2,2,0
12210,C250,1974,Shanxi,2,2,0
12211,C250,1975,Shanxi,2,2,0
12212,C250,1976,Shanxi,3,2,0
12213,C250,1977,Shanxi,3,3,0
12214,C250,1978,Shanxi,2,3,0
12215,C250,1979,Shanxi,2,3,0
12216,C250,1980,Shanxi,2,3,0
12217,C250,1981,Shanxi,2,2,0
12218,C250,1982,Shanxi,2,2,0
12219,C250,1983,Shanxi,2,2,0
12220,C250,1984,Shanxi,2,2,0
12221,C250,1985,Shanxi,2,2,0
12222,C250,1986,Shanxi,2,2,0
12223,C250,1987,Shanxi,2,2,0
12224,C250,1988,Shanxi,2,2,0
12225,C250,1989,Shanxi,2,2,0
12226,C250,1990,Shanxi,2,2,0
12227,C250,1991,Shanxi,2,2,0
12228,C250,1992,Shanxi,2,2,0
12229,C250,1993,Shanxi,2,2,0
12230,C250,1994,Shanxi,2,2,0
12231,C250,1995,Shanxi,2,3,0
12232,C250,1996,Shanxi,2,3,0
12233,C250,1997,Shanxi,2,3,0
12234,C250,1998,Shanxi,2,3,0
12235,C250,1999,Shanxi,2,3,0
12236,C250,2000,Shanxi,2,3,0
12237,C250,2001,Shanxi,2,3,0
12238,C250,2002,Shanxi,1,3,0
12239,C250,2003,Shanxi,1,3,0
12240,C250,2004,Shanxi,1,3,0
12241,C250,2005,Shanxi,1,4,0
12242,C250,2006,Shanxi,1,4,0
12243,C250,2007,Shanxi,1,5,0
12244,C250,2008,Shanxi,1,5,0
12245,C250,2009,Shanxi,1,5,0
12246,C250,2010,Shanxi,1,5,0
12247,C250,2011,Shanxi,1,6,0
12248,C250,2012,Shanxi,1,6,0
12249,C250,2013,Shanxi,1,6,0
12250,C251,1965,Shanxi,5,2,0
12251,C251,1966,Shanxi,5,2,0
12252,C251,1967,Shanxi,5,2,0
12253,C251,1968,Shanxi,5,2,0
12254,C251,1969,Shanxi,5,2,0
12255,C251,1970,Shanxi,5,2,0
12256,C251,1971,Shanxi,5,2,0
12257,C251,1972,Shanxi,6,2,0
12258,C251,1973,Shanxi,6,2,0
12259,C251,1974,Shanxi,6,2,0
12260,C251,1975,Shanxi,6,2,0
12261,C251,1976,Shanxi,7,2,0
12262,C251,1977,Shanxi,7,3,0
12263,C251,1978,Shanxi,7,3,0
12264,C251,1979,Shanxi,7,3,0
12265,C251,1980,Shanxi,6,2,0
12266,C251,1981,Shanxi,6,2,0
12267,C251,1982,Shanxi,6,2,0
